label,timestamp,animal_id,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,2025-06-03 18:50:00,BOV_013,37.9,0,60.7,38.8,54.8,1,-34.67618,-60.936241,180.0,2.16
sana,2025-06-03 18:55:00,BOV_013,38.99,1,51.3,34.0,42.9,0,-34.67618,-60.936241,0.0,0.0
sana,2025-06-03 19:00:00,BOV_013,37.96,0,59.9,28.6,39.4,0,-34.67618,-60.936242,160.0,1.92
sana,2025-06-03 19:05:00,BOV_013,39.77,0,63.4,34.6,46.0,1,-34.67618,-60.936242,41.7,0.5
sana,2025-06-03 19:10:00,BOV_013,39.1,1,59.4,49.9,73.4,0,-34.676181,-60.936241,161.7,1.94
sana,2025-06-03 19:15:00,BOV_013,38.24,1,69.9,38.5,45.7,0,-34.676181,-60.936241,96.7,1.16
sana,2025-06-03 19:20:00,BOV_013,38.55,1,50.3,44.7,56.0,0,-34.676181,-60.936241,25.8,0.31
sana,2025-06-03 19:25:00,BOV_013,39.16,1,69.3,41.2,49.2,0,-34.67618,-60.936241,40.8,0.49
sana,2025-06-03 19:30:00,BOV_013,38.92,0,63.3,43.6,56.6,1,-34.67618,-60.936241,48.3,0.58
sana,2025-06-03 19:35:00,BOV_013,38.18,1,64.6,54.4,69.5,0,-34.67618,-60.936241,47.5,0.57
sana,2025-06-03 19:40:00,BOV_013,39.37,0,72.5,37.8,42.7,0,-34.67618,-60.936241,135.0,1.62
sana,2025-06-03 19:45:00,BOV_013,38.72,0,63.9,41.9,56.3,0,-34.67618,-60.936241,70.0,0.84
sana,2025-06-03 19:50:00,BOV_013,37.63,1,72.1,46.6,57.5,0,-34.67618,-60.936241,24.2,0.29
sana,2025-06-03 19:55:00,BOV_013,38.92,0,66.6,37.1,44.7,0,-34.676179,-60.936242,137.5,1.65
sana,2025-06-03 20:00:00,BOV_013,38.08,1,57.3,39.6,47.3,0,-34.67618,-60.936242,92.5,1.11
sana,2025-06-03 20:05:00,BOV_013,38.5,1,70.9,17.1,18.9,0,-34.67618,-60.936243,108.3,1.3
sana,2025-06-03 20:10:00,BOV_013,37.84,1,79.5,27.6,33.4,0,-34.67618,-60.936243,0.0,0.0
sana,2025-06-03 20:15:00,BOV_013,39.71,0,70.1,45.4,53.9,0,-34.676181,-60.936242,125.0,1.5
sana,2025-06-03 20:20:00,BOV_013,38.97,1,62.7,46.5,58.7,0,-34.67618,-60.936242,45.0,0.54
sana,2025-06-03 20:25:00,BOV_013,39.04,1,66.3,50.9,76.1,0,-34.676181,-60.936243,72.5,0.87
sana,2025-06-03 20:30:00,BOV_013,38.55,0,62.3,40.1,49.5,0,-34.676179,-60.936242,179.2,2.15
sana,2025-06-03 20:35:00,BOV_013,38.27,1,68.4,49.0,68.0,0,-34.676179,-60.936243,72.5,0.87
sana,2025-06-03 20:40:00,BOV_013,38.96,1,62.2,39.7,56.5,0,-34.67618,-60.936242,99.2,1.19
sana,2025-06-03 20:45:00,BOV_013,39.0,0,66.3,44.2,53.9,0,-34.676179,-60.936243,144.2,1.73
sana,2025-06-03 20:50:00,BOV_013,38.46,1,76.7,38.1,49.2,0,-34.676179,-60.936243,100.8,1.21
sana,2025-06-03 20:55:00,BOV_013,38.45,1,59.9,36.3,51.9,0,-34.676179,-60.936242,70.0,0.84
sana,2025-06-03 21:00:00,BOV_013,38.11,0,67.7,39.9,53.2,0,-34.676179,-60.936242,0.0,0.0
sana,2025-06-03 21:05:00,BOV_013,39.0,1,63.2,41.3,54.8,0,-34.676179,-60.936243,63.3,0.76
sana,2025-06-03 21:10:00,BOV_013,39.29,1,67.3,22.5,28.3,0,-34.67618,-60.936243,159.2,1.91
sana,2025-06-03 21:15:00,BOV_013,39.24,1,67.5,42.2,56.2,1,-34.67618,-60.936243,36.7,0.44
sana,2025-06-03 21:20:00,BOV_013,38.08,0,57.6,30.6,37.2,0,-34.67618,-60.936243,0.0,0.0
sana,2025-06-03 21:25:00,BOV_013,38.58,0,69.8,17.3,20.0,0,-34.67618,-60.936243,57.5,0.69
sana,2025-06-03 21:30:00,BOV_013,39.01,0,76.4,38.1,49.1,0,-34.67618,-60.936244,112.5,1.35
sana,2025-06-03 21:35:00,BOV_013,39.42,1,83.1,48.5,56.4,0,-34.67618,-60.936244,4.2,0.05
sana,2025-06-03 21:40:00,BOV_013,38.67,0,70.6,46.3,67.0,0,-34.676179,-60.936245,200.8,2.41
sana,2025-06-03 21:45:00,BOV_013,37.83,1,80.8,57.7,78.6,1,-34.676179,-60.936245,48.3,0.58
sana,2025-06-03 21:50:00,BOV_013,38.77,0,63.9,43.1,63.2,0,-34.67618,-60.936245,155.8,1.87
sana,2025-06-03 21:55:00,BOV_013,38.83,0,73.3,31.7,47.3,0,-34.676181,-60.936245,135.0,1.62
sana,2025-06-03 22:00:00,BOV_013,38.82,1,74.3,29.7,33.7,0,-34.676181,-60.936245,29.2,0.35
sana,2025-06-03 22:05:00,BOV_013,37.55,0,67.7,41.0,54.5,0,-34.676181,-60.936245,61.7,0.74
sana,2025-06-03 22:10:00,BOV_013,38.45,1,70.7,38.6,51.4,1,-34.67618,-60.936245,142.5,1.71
sana,2025-06-03 22:15:00,BOV_013,38.45,1,45.3,30.0,44.7,0,-34.67618,-60.936245,81.7,0.98
sana,2025-06-03 22:20:00,BOV_013,38.38,1,61.7,30.5,39.0,1,-34.67618,-60.936244,85.8,1.03
sana,2025-06-03 22:25:00,BOV_013,38.48,1,53.2,32.9,39.1,0,-34.67618,-60.936244,35.0,0.42
sana,2025-06-03 22:30:00,BOV_013,37.69,0,64.8,35.9,49.6,0,-34.67618,-60.936245,146.7,1.76
sana,2025-06-03 22:35:00,BOV_013,39.21,0,58.4,39.3,48.6,0,-34.67618,-60.936245,125.8,1.51
sana,2025-06-03 22:40:00,BOV_013,37.78,1,56.7,38.5,43.0,0,-34.67618,-60.936244,90.8,1.09
sana,2025-06-03 22:45:00,BOV_013,38.18,1,70.2,36.3,40.2,0,-34.67618,-60.936244,174.2,2.09
sana,2025-06-03 22:50:00,BOV_013,38.59,1,72.6,48.3,53.6,0,-34.67618,-60.936244,71.7,0.86
sana,2025-06-03 22:55:00,BOV_013,38.3,0,54.3,50.2,67.7,0,-34.67618,-60.936244,24.2,0.29
sana,2025-06-03 23:00:00,BOV_013,38.69,0,65.9,36.3,50.1,0,-34.67618,-60.936245,111.7,1.34
sana,2025-06-03 23:05:00,BOV_013,38.47,1,63.4,33.9,48.8,0,-34.676179,-60.936245,70.0,0.84
sana,2025-06-03 23:10:00,BOV_013,38.99,1,75.6,47.7,55.3,0,-34.676179,-60.936245,96.7,1.16
sana,2025-06-03 23:15:00,BOV_013,37.72,1,61.4,39.7,56.0,0,-34.67618,-60.936246,88.3,1.06
sana,2025-06-03 23:20:00,BOV_013,38.27,1,66.0,16.6,18.5,0,-34.67618,-60.936245,70.8,0.85
sana,2025-06-03 23:25:00,BOV_013,38.79,1,58.7,35.4,51.5,0,-34.67618,-60.936245,20.0,0.24
sana,2025-06-03 23:30:00,BOV_013,37.75,0,64.7,53.5,63.5,0,-34.67618,-60.936245,0.0,0.0
sana,2025-06-03 23:35:00,BOV_013,38.36,1,54.5,27.8,34.0,0,-34.676181,-60.936246,115.0,1.38
sana,2025-06-03 23:40:00,BOV_013,38.23,1,73.9,48.0,71.2,0,-34.67618,-60.936246,100.0,1.2
sana,2025-06-03 23:45:00,BOV_013,38.26,0,64.0,43.9,63.5,0,-34.67618,-60.936246,93.3,1.12
sana,2025-06-03 23:50:00,BOV_013,38.4,0,72.8,49.9,70.8,0,-34.67618,-60.936246,60.0,0.72
sana,2025-06-03 23:55:00,BOV_013,37.79,1,61.9,33.7,41.9,0,-34.67618,-60.936246,10.8,0.13
sana,2025-06-04 00:00:00,BOV_013,38.34,0,70.5,31.4,45.8,0,-34.67618,-60.936246,26.7,0.32
sana,2025-06-04 00:05:00,BOV_013,38.38,1,61.4,61.7,86.4,1,-34.67618,-60.936246,35.8,0.43
sana,2025-06-04 00:10:00,BOV_013,39.27,0,61.9,38.7,53.5,0,-34.676178,-60.936246,203.3,2.44
sana,2025-06-04 00:15:00,BOV_013,38.37,1,54.1,38.2,55.4,0,-34.676179,-60.936247,40.0,0.48
sana,2025-06-04 00:20:00,BOV_013,38.37,0,63.7,32.9,47.3,0,-34.676178,-60.936246,90.0,1.08
sana,2025-06-04 00:25:00,BOV_013,38.65,1,78.7,26.9,35.2,0,-34.676178,-60.936246,95.0,1.14
sana,2025-06-04 00:30:00,BOV_013,37.55,1,81.4,36.0,51.8,0,-34.676178,-60.936246,125.8,1.51
sana,2025-06-04 00:35:00,BOV_013,37.38,1,56.7,52.3,76.2,0,-34.676178,-60.936246,88.3,1.06
sana,2025-06-04 00:40:00,BOV_013,38.13,0,59.0,40.3,52.3,0,-34.676178,-60.936247,253.3,3.04
sana,2025-06-04 00:45:00,BOV_013,38.06,1,89.6,30.4,42.8,0,-34.676178,-60.936247,0.0,0.0
sana,2025-06-04 00:50:00,BOV_013,38.61,0,60.6,23.0,31.6,0,-34.676178,-60.936247,0.0,0.0
sana,2025-06-04 00:55:00,BOV_013,39.12,0,75.2,38.7,45.0,0,-34.676178,-60.936247,107.5,1.29
sana,2025-06-04 01:00:00,BOV_013,38.59,0,47.0,29.2,35.6,0,-34.676178,-60.936247,30.0,0.36
sana,2025-06-04 01:05:00,BOV_013,37.89,1,63.8,46.4,61.2,0,-34.676178,-60.936246,59.2,0.71
sana,2025-06-04 01:10:00,BOV_013,38.24,0,63.3,32.7,46.1,0,-34.676177,-60.936248,185.8,2.23
sana,2025-06-04 01:15:00,BOV_013,37.93,1,64.6,40.8,58.8,1,-34.676178,-60.936248,53.3,0.64
sana,2025-06-04 01:20:00,BOV_013,38.96,0,72.1,33.3,43.4,0,-34.676178,-60.936248,26.7,0.32
sana,2025-06-04 01:25:00,BOV_013,38.42,0,72.4,49.4,54.7,0,-34.676178,-60.936248,103.3,1.24
sana,2025-06-04 01:30:00,BOV_013,38.53,0,63.2,40.3,51.9,0,-34.676179,-60.936248,104.2,1.25
sana,2025-06-04 01:35:00,BOV_013,38.33,1,76.5,55.0,67.0,0,-34.676179,-60.936248,0.0,0.0
sana,2025-06-04 01:40:00,BOV_013,38.22,0,76.5,32.3,40.7,0,-34.676179,-60.936248,25.0,0.3
sana,2025-06-04 01:45:00,BOV_013,40.0,0,60.6,48.4,59.8,0,-34.676179,-60.936247,96.7,1.16
sana,2025-06-04 01:50:00,BOV_013,39.06,1,55.0,36.8,54.7,0,-34.676179,-60.936247,102.5,1.23
sana,2025-06-04 01:55:00,BOV_013,39.53,0,70.5,54.9,81.2,0,-34.676179,-60.936247,17.5,0.21
sana,2025-06-04 02:00:00,BOV_013,39.1,1,67.2,27.9,38.0,0,-34.676179,-60.936247,85.8,1.03
sana,2025-06-04 02:05:00,BOV_013,39.09,1,75.4,49.3,62.4,0,-34.676179,-60.936247,0.0,0.0
sana,2025-06-04 02:10:00,BOV_013,38.78,0,71.1,35.5,52.7,0,-34.676179,-60.936247,0.8,0.01
sana,2025-06-04 02:15:00,BOV_013,37.63,1,63.9,26.6,37.0,0,-34.676179,-60.936247,22.5,0.27
sana,2025-06-04 02:20:00,BOV_013,39.65,1,58.9,51.1,72.2,0,-34.676179,-60.936247,118.3,1.42
sana,2025-06-04 02:25:00,BOV_013,38.48,0,58.0,44.8,66.0,0,-34.676179,-60.936247,0.0,0.0
sana,2025-06-04 02:30:00,BOV_013,38.98,0,63.5,35.7,41.9,0,-34.676179,-60.936247,0.0,0.0
sana,2025-06-04 02:35:00,BOV_013,37.83,0,73.2,48.5,70.1,0,-34.676178,-60.936247,186.7,2.24
sana,2025-06-04 02:40:00,BOV_013,38.38,0,70.1,30.2,37.6,1,-34.676178,-60.936247,3.3,0.04
sana,2025-06-04 02:45:00,BOV_013,38.92,1,62.8,52.7,71.8,1,-34.676178,-60.936247,20.0,0.24
sana,2025-06-04 02:50:00,BOV_013,39.3,0,84.3,35.6,40.8,0,-34.676178,-60.936247,78.3,0.94
sana,2025-06-04 02:55:00,BOV_013,38.25,1,49.0,41.8,50.6,0,-34.676179,-60.936248,56.7,0.68
sana,2025-06-04 03:00:00,BOV_013,39.8,1,58.8,33.2,38.6,0,-34.67618,-60.936249,205.0,2.46
sana,2025-06-04 03:05:00,BOV_013,38.17,1,71.9,38.5,44.2,0,-34.67618,-60.936249,36.7,0.44
sana,2025-06-04 03:10:00,BOV_013,38.58,0,60.3,20.8,28.5,0,-34.676181,-60.936248,125.8,1.51
sana,2025-06-04 03:15:00,BOV_013,38.1,1,64.2,49.1,57.6,0,-34.67618,-60.936249,85.0,1.02
sana,2025-06-04 03:20:00,BOV_013,38.62,1,67.1,33.9,45.9,0,-34.67618,-60.936249,85.8,1.03
sana,2025-06-04 03:25:00,BOV_013,38.45,1,59.0,34.6,42.8,0,-34.67618,-60.936249,107.5,1.29
sana,2025-06-04 03:30:00,BOV_013,37.94,1,84.2,32.3,45.3,0,-34.67618,-60.936249,40.0,0.48
sana,2025-06-04 03:35:00,BOV_013,37.93,0,65.1,45.3,50.2,0,-34.67618,-60.936249,147.5,1.77
sana,2025-06-04 03:40:00,BOV_013,38.58,1,51.1,62.9,88.3,0,-34.67618,-60.936249,126.7,1.52
sana,2025-06-04 03:45:00,BOV_013,39.14,1,71.7,48.6,59.5,0,-34.676181,-60.936248,121.7,1.46
sana,2025-06-04 03:50:00,BOV_013,38.49,1,53.8,53.7,64.2,0,-34.67618,-60.936248,190.8,2.29
sana,2025-06-04 03:55:00,BOV_013,39.16,0,79.6,44.7,66.4,0,-34.67618,-60.936248,100.8,1.21
sana,2025-06-04 04:00:00,BOV_013,38.19,0,69.0,55.0,66.4,0,-34.67618,-60.936248,46.7,0.56
sana,2025-06-04 04:05:00,BOV_013,38.4,1,60.6,34.5,43.3,0,-34.67618,-60.936248,115.0,1.38
sana,2025-06-04 04:10:00,BOV_013,38.22,0,70.1,40.9,46.6,0,-34.67618,-60.936248,108.3,1.3
sana,2025-06-04 04:15:00,BOV_013,39.71,0,57.9,43.4,54.2,0,-34.67618,-60.936248,0.0,0.0
sana,2025-06-04 04:20:00,BOV_013,38.63,0,72.8,39.1,51.3,0,-34.67618,-60.936248,0.0,0.0
sana,2025-06-04 04:25:00,BOV_013,37.85,1,69.5,55.1,71.7,1,-34.67618,-60.936249,62.5,0.75
sana,2025-06-04 04:30:00,BOV_013,38.61,0,61.2,53.4,79.5,0,-34.676181,-60.936248,135.0,1.62
sana,2025-06-04 04:35:00,BOV_013,38.3,0,58.0,49.6,64.0,0,-34.676181,-60.936248,65.8,0.79
sana,2025-06-04 04:40:00,BOV_013,37.89,0,74.3,35.9,46.4,0,-34.676182,-60.936248,130.8,1.57
sana,2025-06-04 04:45:00,BOV_013,38.1,0,70.9,54.3,71.8,0,-34.676182,-60.936248,19.2,0.23
sana,2025-06-04 04:50:00,BOV_013,37.83,0,71.4,41.2,51.3,0,-34.676182,-60.936247,31.7,0.38
sana,2025-06-04 04:55:00,BOV_013,38.79,1,58.8,53.3,68.8,1,-34.676183,-60.936248,122.5,1.47
sana,2025-06-04 05:00:00,BOV_013,39.44,1,55.4,15.7,22.7,0,-34.676183,-60.936248,100.8,1.21
sana,2025-06-04 05:05:00,BOV_013,38.71,0,60.7,34.9,43.5,0,-34.676183,-60.936247,13.3,0.16
sana,2025-06-04 05:10:00,BOV_013,37.65,1,56.3,44.8,56.7,0,-34.676183,-60.936247,133.3,1.6
sana,2025-06-04 05:15:00,BOV_013,38.55,1,72.0,27.1,40.2,1,-34.676183,-60.936247,10.0,0.12
sana,2025-06-04 05:20:00,BOV_013,37.74,1,53.6,69.4,88.8,0,-34.676183,-60.936247,41.7,0.5
sana,2025-06-04 05:25:00,BOV_013,38.38,1,61.1,42.6,51.1,0,-34.676183,-60.936247,121.7,1.46
sana,2025-06-04 05:30:00,BOV_013,38.66,1,66.0,25.3,33.8,0,-34.676183,-60.936248,165.0,1.98
sana,2025-06-04 05:35:00,BOV_013,39.24,1,68.4,37.2,44.2,0,-34.676181,-60.936248,198.3,2.38
sana,2025-06-04 05:40:00,BOV_013,38.14,0,73.9,24.5,31.7,0,-34.676181,-60.936248,18.3,0.22
sana,2025-06-04 05:45:00,BOV_013,37.76,1,80.3,53.4,61.1,0,-34.676181,-60.936248,115.0,1.38
sana,2025-06-04 05:50:00,BOV_013,39.11,0,75.9,50.4,64.7,0,-34.67618,-60.936248,120.8,1.45
sana,2025-06-04 05:55:00,BOV_013,38.29,0,62.0,42.2,47.2,1,-34.676179,-60.936247,138.3,1.66
sana,2025-06-01 06:00:00,BOV_014,38.32,1,69.6,71.1,99.3,0,-34.557681,-60.87333,79.2,0.95
sana,2025-06-01 06:05:00,BOV_014,37.22,1,53.2,48.2,58.1,0,-34.557681,-60.873329,166.7,2.0
sana,2025-06-01 06:10:00,BOV_014,38.36,1,74.0,44.0,64.6,1,-34.557681,-60.873329,125.0,1.5
sana,2025-06-01 06:15:00,BOV_014,38.36,1,65.2,45.0,56.3,0,-34.557681,-60.873329,138.3,1.66
sana,2025-06-01 06:20:00,BOV_014,38.07,1,42.9,30.6,40.4,0,-34.557681,-60.87333,125.8,1.51
sana,2025-06-01 06:25:00,BOV_014,38.56,1,64.8,37.2,44.8,1,-34.557681,-60.87333,28.3,0.34
sana,2025-06-01 06:30:00,BOV_014,38.63,0,62.0,45.8,59.4,0,-34.55768,-60.873331,130.0,1.56
sana,2025-06-01 06:35:00,BOV_014,37.89,1,60.9,36.2,40.4,1,-34.557679,-60.873331,160.0,1.92
sana,2025-06-01 06:40:00,BOV_014,39.23,1,75.5,55.4,70.5,0,-34.557679,-60.873331,183.3,2.2
sana,2025-06-01 06:45:00,BOV_014,39.7,1,71.8,36.2,53.5,0,-34.557679,-60.873331,83.3,1.0
sana,2025-06-01 06:50:00,BOV_014,39.07,0,73.5,58.5,81.2,0,-34.55768,-60.873331,57.5,0.69
sana,2025-06-01 06:55:00,BOV_014,39.26,1,65.3,33.8,45.3,0,-34.55768,-60.87333,172.5,2.07
sana,2025-06-01 07:00:00,BOV_014,38.19,1,69.9,35.2,42.7,0,-34.557679,-60.873329,163.3,1.96
sana,2025-06-01 07:05:00,BOV_014,38.33,0,74.3,24.3,34.9,0,-34.55768,-60.873329,57.5,0.69
sana,2025-06-01 07:10:00,BOV_014,38.57,1,59.8,28.8,38.8,0,-34.55768,-60.873329,0.0,0.0
sana,2025-06-01 07:15:00,BOV_014,38.66,0,62.4,29.2,40.4,0,-34.557679,-60.873329,85.0,1.02
sana,2025-06-01 07:20:00,BOV_014,38.34,1,86.7,48.8,70.0,0,-34.55768,-60.873329,113.3,1.36
sana,2025-06-01 07:25:00,BOV_014,38.18,0,72.1,41.7,48.0,0,-34.557679,-60.873329,72.5,0.87
sana,2025-06-01 07:30:00,BOV_014,38.43,1,60.0,57.1,80.4,0,-34.557679,-60.873329,48.3,0.58
sana,2025-06-01 07:35:00,BOV_014,38.01,1,65.4,35.2,43.7,0,-34.557679,-60.873329,160.0,1.92
sana,2025-06-01 07:40:00,BOV_014,39.13,1,75.0,54.3,60.8,0,-34.557679,-60.873329,67.5,0.81
sana,2025-06-01 07:45:00,BOV_014,38.8,1,56.8,34.1,45.9,0,-34.55768,-60.873327,198.3,2.38
sana,2025-06-01 07:50:00,BOV_014,38.79,0,58.4,39.7,43.8,0,-34.557681,-60.873328,205.8,2.47
sana,2025-06-01 07:55:00,BOV_014,38.47,1,70.6,36.0,50.2,0,-34.557682,-60.873328,77.5,0.93
sana,2025-06-01 08:00:00,BOV_014,38.78,1,70.8,45.8,66.1,0,-34.557683,-60.873328,192.5,2.31
sana,2025-06-01 08:05:00,BOV_014,39.59,1,47.0,39.6,48.5,0,-34.557683,-60.873328,80.0,0.96
sana,2025-06-01 08:10:00,BOV_014,37.93,1,70.1,39.1,44.1,0,-34.557681,-60.87333,167.5,2.01
sana,2025-06-01 08:15:00,BOV_014,37.76,1,57.9,47.7,61.5,0,-34.557681,-60.87333,136.7,1.64
sana,2025-06-01 08:20:00,BOV_014,39.25,0,67.7,29.2,43.3,1,-34.557682,-60.873331,184.2,2.21
sana,2025-06-01 08:25:00,BOV_014,39.46,1,51.9,28.1,41.0,1,-34.557682,-60.873331,80.0,0.96
sana,2025-06-01 08:30:00,BOV_014,38.7,0,77.2,49.1,67.4,0,-34.557682,-60.873331,0.8,0.01
sana,2025-06-01 08:35:00,BOV_014,39.34,1,63.8,34.5,45.9,0,-34.557682,-60.873331,34.2,0.41
sana,2025-06-01 08:40:00,BOV_014,38.31,0,55.4,35.7,50.0,0,-34.557683,-60.873331,123.3,1.48
sana,2025-06-01 08:45:00,BOV_014,38.8,1,54.6,29.1,37.1,0,-34.557683,-60.873331,125.8,1.51
sana,2025-06-01 08:50:00,BOV_014,38.53,1,76.1,32.7,38.6,0,-34.557683,-60.873331,56.7,0.68
sana,2025-06-01 08:55:00,BOV_014,38.72,0,63.2,45.5,63.8,0,-34.557683,-60.873331,81.7,0.98
sana,2025-06-01 09:00:00,BOV_014,38.45,0,64.7,37.9,44.3,0,-34.557683,-60.873331,5.0,0.06
sana,2025-06-01 09:05:00,BOV_014,39.34,0,68.1,44.5,61.3,0,-34.557683,-60.873331,2.5,0.03
sana,2025-06-01 09:10:00,BOV_014,38.66,0,63.9,23.4,28.7,0,-34.557683,-60.873332,72.5,0.87
sana,2025-06-01 09:15:00,BOV_014,38.31,1,67.6,49.2,69.9,0,-34.557683,-60.873331,41.7,0.5
sana,2025-06-01 09:20:00,BOV_014,38.34,0,68.2,35.3,40.2,0,-34.557682,-60.873331,92.5,1.11
sana,2025-06-01 09:25:00,BOV_014,38.06,1,67.5,47.5,54.1,0,-34.557682,-60.873331,0.0,0.0
sana,2025-06-01 09:30:00,BOV_014,38.29,1,77.4,19.4,24.9,0,-34.557682,-60.873331,40.0,0.48
sana,2025-06-01 09:35:00,BOV_014,39.4,0,69.2,44.4,63.3,0,-34.557682,-60.873331,35.0,0.42
sana,2025-06-01 09:40:00,BOV_014,38.54,1,60.7,48.0,71.8,0,-34.557682,-60.873331,15.0,0.18
sana,2025-06-01 09:45:00,BOV_014,38.55,0,75.8,43.2,57.3,0,-34.557682,-60.873331,81.7,0.98
sana,2025-06-01 09:50:00,BOV_014,38.7,0,73.4,48.1,60.2,0,-34.557682,-60.873331,32.5,0.39
sana,2025-06-01 09:55:00,BOV_014,39.07,0,73.0,29.8,37.1,0,-34.557682,-60.873331,54.2,0.65
sana,2025-06-01 10:00:00,BOV_014,39.45,1,63.8,40.4,56.3,0,-34.557682,-60.873331,0.0,0.0
sana,2025-06-01 10:05:00,BOV_014,37.99,1,71.8,42.7,60.4,0,-34.557682,-60.873331,0.0,0.0
sana,2025-06-01 10:10:00,BOV_014,38.09,0,66.9,38.0,56.0,0,-34.557681,-60.873331,111.7,1.34
sana,2025-06-01 10:15:00,BOV_014,39.15,1,59.1,55.7,69.6,0,-34.557682,-60.873331,93.3,1.12
sana,2025-06-01 10:20:00,BOV_014,38.93,1,57.2,42.4,47.1,0,-34.557681,-60.873331,147.5,1.77
sana,2025-06-01 10:25:00,BOV_014,38.97,0,54.6,29.9,36.2,0,-34.557681,-60.873331,43.3,0.52
sana,2025-06-01 10:30:00,BOV_014,38.87,0,65.6,32.7,37.0,1,-34.557681,-60.87333,104.2,1.25
sana,2025-06-01 10:35:00,BOV_014,38.85,1,64.7,47.5,60.0,0,-34.55768,-60.87333,81.7,0.98
sana,2025-06-01 10:40:00,BOV_014,38.8,0,62.5,31.0,34.8,0,-34.557681,-60.87333,90.0,1.08
sana,2025-06-01 10:45:00,BOV_014,38.38,1,66.7,34.1,38.6,0,-34.557681,-60.87333,109.2,1.31
sana,2025-06-01 10:50:00,BOV_014,38.35,1,64.6,45.3,57.4,0,-34.557681,-60.87333,46.7,0.56
sana,2025-06-01 10:55:00,BOV_014,38.43,1,61.2,44.1,62.1,1,-34.557681,-60.873329,95.0,1.14
sana,2025-06-01 11:00:00,BOV_014,38.9,0,68.0,51.1,61.4,0,-34.557681,-60.873329,0.0,0.0
sana,2025-06-01 11:05:00,BOV_014,38.93,1,81.4,45.6,63.7,0,-34.557681,-60.873329,21.7,0.26
sana,2025-06-01 11:10:00,BOV_014,38.5,1,89.2,34.5,48.2,0,-34.557681,-60.873329,20.8,0.25
sana,2025-06-01 11:15:00,BOV_014,37.96,1,68.5,22.5,30.4,0,-34.557681,-60.873329,0.0,0.0
sana,2025-06-01 11:20:00,BOV_014,38.36,1,68.8,39.1,47.8,0,-34.557682,-60.873328,238.3,2.86
sana,2025-06-01 11:25:00,BOV_014,39.09,1,69.1,39.7,55.5,0,-34.557681,-60.873328,92.5,1.11
sana,2025-06-01 11:30:00,BOV_014,40.39,0,54.1,49.4,72.7,0,-34.55768,-60.873328,146.7,1.76
sana,2025-06-01 11:35:00,BOV_014,39.11,1,66.8,31.5,40.9,0,-34.557681,-60.873328,94.2,1.13
sana,2025-06-01 11:40:00,BOV_014,38.5,0,82.8,31.2,46.2,0,-34.557681,-60.873327,182.5,2.19
sana,2025-06-01 11:45:00,BOV_014,38.62,0,56.7,46.9,69.8,0,-34.557681,-60.873327,26.7,0.32
sana,2025-06-01 11:50:00,BOV_014,38.97,0,76.5,42.3,50.9,0,-34.557681,-60.873327,95.8,1.15
sana,2025-06-01 11:55:00,BOV_014,39.55,0,67.1,45.7,54.5,0,-34.557681,-60.873327,117.5,1.41
sana,2025-06-01 12:00:00,BOV_014,38.35,1,75.7,44.0,48.9,0,-34.557682,-60.873327,100.0,1.2
sana,2025-06-01 12:05:00,BOV_014,38.72,1,65.9,47.4,65.9,0,-34.557682,-60.873326,139.2,1.67
sana,2025-06-01 12:10:00,BOV_014,38.44,0,65.7,48.2,54.7,0,-34.557682,-60.873326,40.8,0.49
sana,2025-06-01 12:15:00,BOV_014,39.23,0,81.2,31.5,39.2,0,-34.557682,-60.873326,4.2,0.05
sana,2025-06-01 12:20:00,BOV_014,38.33,0,80.2,59.9,78.8,0,-34.557681,-60.873328,243.3,2.92
sana,2025-06-01 12:25:00,BOV_014,38.22,1,64.8,52.0,69.9,0,-34.557681,-60.873328,165.8,1.99
sana,2025-06-01 12:30:00,BOV_014,39.63,0,62.2,44.7,51.2,0,-34.557681,-60.873328,173.3,2.08
sana,2025-06-01 12:35:00,BOV_014,39.28,1,71.1,56.7,85.0,0,-34.557681,-60.873328,74.2,0.89
sana,2025-06-01 12:40:00,BOV_014,37.81,1,70.1,48.2,59.4,0,-34.557681,-60.873327,88.3,1.06
sana,2025-06-01 12:45:00,BOV_014,38.36,0,71.8,45.8,62.3,0,-34.557681,-60.873328,127.5,1.53
sana,2025-06-01 12:50:00,BOV_014,38.4,0,55.7,60.2,72.4,1,-34.557681,-60.873328,0.0,0.0
sana,2025-06-01 12:55:00,BOV_014,39.2,1,74.8,23.4,30.1,1,-34.557681,-60.873327,80.0,0.96
sana,2025-06-01 13:00:00,BOV_014,38.8,1,73.0,43.9,63.9,0,-34.557681,-60.873327,0.0,0.0
sana,2025-06-01 13:05:00,BOV_014,38.89,1,62.1,35.1,51.2,0,-34.557682,-60.873325,182.5,2.19
sana,2025-06-01 13:10:00,BOV_014,38.26,1,72.9,36.0,52.6,0,-34.557682,-60.873325,115.0,1.38
sana,2025-06-01 13:15:00,BOV_014,39.66,1,77.3,30.2,43.3,1,-34.557682,-60.873325,65.8,0.79
sana,2025-06-01 13:20:00,BOV_014,39.73,0,48.7,31.9,35.1,0,-34.557682,-60.873324,71.7,0.86
sana,2025-06-01 13:25:00,BOV_014,39.21,1,73.5,48.7,71.5,0,-34.557682,-60.873324,86.7,1.04
